age,education,default,balance,housing,loan,contact,day,month,campaign,previous,poutcome,y
41,tertiary,no,0,yes,no,cellular,18,nov,3,0,other,yes
35,unknown,no,520,yes,no,cellular,17,apr,1,0,other,yes
30,secondary,no,3028,yes,no,cellular,28,aug,5,0,other,no
51,tertiary,no,394,no,no,telephone,28,jan,2,0,other,yes
42,primary,no,574,yes,no,cellular,6,apr,2,2,failure,no
28,secondary,no,5679,yes,no,cellular,9,feb,4,0,other,yes
35,secondary,no,-203,yes,no,cellular,11,jul,2,0,other,yes
51,tertiary,no,8304,no,no,cellular,12,aug,2,0,other,no
33,secondary,no,582,yes,no,cellular,17,apr,2,0,other,no
62,secondary,no,272,no,no,cellular,11,nov,1,3,success,yes
37,secondary,no,1590,yes,no,cellular,9,apr,5,3,other,no
54,tertiary,no,1624,no,no,cellular,12,may,3,10,success,yes
19,unknown,no,0,no,no,cellular,11,feb,3,0,other,no
30,tertiary,no,305,no,no,cellular,4,feb,2,0,other,yes
45,primary,no,1291,yes,no,cellular,28,aug,17,0,other,no
50,tertiary,no,469,no,no,cellular,16,oct,1,1,success,yes
57,primary,no,5010,no,no,cellular,21,nov,4,0,other,no
47,secondary,no,335,no,no,cellular,4,may,1,1,success,yes
35,primary,no,285,yes,no,cellular,29,jan,1,0,other,no
60,secondary,no,106,no,no,cellular,24,feb,1,4,success,yes
34,tertiary,no,145,yes,yes,cellular,18,jul,10,0,other,no
57,primary,no,604,no,no,cellular,19,nov,1,0,other,no
47,secondary,no,3715,no,no,cellular,12,feb,2,4,other,yes
49,secondary,no,-1965,no,yes,telephone,10,jul,2,0,other,no
33,tertiary,no,0,yes,yes,cellular,28,aug,6,0,other,no
57,secondary,no,2518,yes,no,cellular,11,jul,2,0,other,no
26,tertiary,no,294,no,no,cellular,4,dec,2,0,other,yes
51,primary,no,1236,yes,no,cellular,10,jul,1,0,other,no
64,secondary,no,4787,no,no,cellular,28,apr,1,1,success,yes
48,secondary,no,10655,no,no,telephone,31,jul,3,0,other,no
48,tertiary,no,1147,no,no,cellular,5,aug,1,2,success,yes
41,tertiary,no,0,no,no,cellular,29,apr,1,3,success,yes
33,tertiary,no,1271,yes,no,cellular,15,apr,3,1,failure,yes
49,tertiary,no,1,no,no,telephone,13,aug,2,4,success,yes
36,secondary,no,2843,no,no,cellular,14,aug,1,0,other,yes
31,secondary,no,-204,yes,yes,cellular,11,aug,7,0,other,no
29,primary,no,57,no,yes,cellular,7,jul,1,0,other,no
56,primary,no,-116,yes,no,cellular,8,may,2,0,other,no
47,tertiary,no,0,no,yes,cellular,21,aug,1,0,other,yes
38,secondary,no,7208,yes,no,cellular,13,may,1,0,other,no
31,secondary,no,1354,yes,yes,cellular,17,nov,2,0,other,no
53,secondary,no,6248,no,no,cellular,28,jan,1,0,other,no
59,primary,no,3648,no,no,telephone,19,jun,3,0,other,yes
46,secondary,no,-976,yes,yes,cellular,14,may,1,0,other,no
50,primary,no,-454,yes,no,telephone,25,jul,1,0,other,no
33,tertiary,no,6281,yes,no,cellular,1,jul,1,4,success,no
48,secondary,no,-38,yes,no,cellular,13,may,3,0,other,no
45,tertiary,no,212,no,no,cellular,21,apr,2,0,other,yes
26,tertiary,no,170,no,no,cellular,15,jun,1,0,other,yes
68,primary,no,2027,no,no,cellular,14,sep,2,4,success,yes
35,tertiary,no,0,yes,no,cellular,21,jul,3,0,other,no
60,secondary,no,514,no,no,cellular,16,mar,1,9,other,yes
48,tertiary,no,4006,no,no,cellular,25,jul,4,0,other,no
43,secondary,no,1358,no,no,cellular,10,mar,3,0,other,yes
48,secondary,no,863,yes,no,telephone,4,may,5,2,success,yes
36,secondary,no,728,no,no,cellular,30,apr,1,0,other,yes
35,secondary,no,1537,yes,no,cellular,5,may,5,0,other,no
26,tertiary,no,-67,yes,no,cellular,15,may,1,0,other,yes
34,tertiary,no,-292,yes,no,cellular,19,aug,6,0,other,no
42,secondary,no,41,yes,no,cellular,22,jul,3,0,other,no
40,tertiary,no,1646,yes,no,cellular,4,may,2,3,success,yes
29,secondary,no,731,no,no,cellular,14,apr,3,0,other,yes
32,secondary,no,2089,yes,no,cellular,14,nov,1,0,other,yes
51,secondary,no,-396,yes,no,cellular,29,jul,6,0,other,no
37,tertiary,no,1113,no,no,cellular,1,sep,2,2,success,yes
34,tertiary,no,0,no,no,cellular,12,aug,4,0,other,no
28,secondary,no,-46,yes,no,cellular,2,mar,1,11,failure,yes
40,secondary,no,-163,yes,no,cellular,8,may,1,0,other,no
37,unknown,no,334,no,yes,cellular,25,jul,12,0,other,no
30,secondary,no,0,no,no,cellular,22,aug,5,0,other,no
34,secondary,no,557,no,no,cellular,17,nov,1,0,other,yes
67,secondary,no,5275,no,no,cellular,13,aug,4,0,other,yes
34,tertiary,no,551,yes,no,cellular,17,apr,2,11,other,no
47,tertiary,no,6333,yes,no,telephone,19,nov,4,0,other,no
31,tertiary,no,1081,no,no,cellular,24,apr,5,2,failure,yes
33,tertiary,no,658,yes,no,cellular,21,oct,1,1,success,yes
32,tertiary,no,883,yes,no,cellular,10,dec,1,5,other,yes
39,secondary,no,130,yes,yes,cellular,4,feb,2,0,other,yes
49,secondary,no,816,yes,no,cellular,14,may,7,0,other,no
48,secondary,no,0,no,yes,cellular,28,jul,2,0,other,yes
43,tertiary,no,226,no,no,cellular,21,aug,6,0,other,no
34,secondary,no,393,yes,no,cellular,18,jul,3,0,other,no
36,secondary,no,437,yes,no,cellular,14,may,2,1,success,yes
33,tertiary,no,6127,no,no,cellular,8,aug,3,0,other,no
58,primary,no,3109,no,no,cellular,29,jun,1,4,success,yes
31,tertiary,no,338,no,no,cellular,6,aug,2,0,other,no
29,primary,no,1374,no,no,cellular,14,may,2,7,success,yes
34,secondary,no,2,yes,no,cellular,15,may,2,0,other,yes
60,secondary,no,3735,no,no,cellular,22,mar,1,10,success,yes
42,tertiary,no,1243,no,no,cellular,26,aug,4,0,other,yes
19,secondary,no,527,no,no,cellular,4,sep,3,0,other,no
46,unknown,no,5511,no,no,cellular,26,jul,2,1,success,yes
30,secondary,no,4457,yes,no,cellular,21,nov,4,0,other,yes
35,secondary,no,149,yes,no,cellular,29,apr,3,1,other,yes
51,secondary,no,100,no,no,cellular,2,feb,2,0,other,yes
35,tertiary,no,24,yes,no,cellular,8,apr,1,2,failure,no
39,tertiary,no,93,yes,no,cellular,28,aug,1,5,failure,no
24,secondary,no,1250,no,no,cellular,25,mar,2,0,other,yes
35,tertiary,no,131,yes,no,cellular,19,nov,1,0,other,no
76,primary,no,3049,no,no,cellular,24,mar,3,0,other,yes
24,secondary,no,139,no,no,cellular,9,sep,4,0,other,yes
47,secondary,no,676,yes,no,cellular,29,jan,1,4,other,no
67,primary,no,1430,no,no,cellular,11,jan,2,3,failure,yes
32,secondary,no,-23,no,no,cellular,11,may,1,1,failure,no
25,secondary,no,303,no,no,cellular,18,mar,1,0,other,yes
49,tertiary,no,934,no,yes,cellular,21,nov,4,0,other,no
53,primary,no,995,no,no,cellular,4,feb,3,0,other,no
61,secondary,no,1046,yes,no,cellular,21,aug,1,0,other,yes
24,secondary,no,1234,no,no,telephone,26,oct,2,3,success,no
39,primary,no,590,yes,no,cellular,4,feb,2,0,other,no
55,secondary,no,127,yes,no,telephone,21,jul,8,0,other,yes
39,unknown,no,76,no,no,cellular,15,sep,1,1,success,yes
57,tertiary,no,-40,no,yes,cellular,7,jul,1,0,other,no
32,secondary,no,0,yes,no,cellular,28,jul,5,0,other,no
32,secondary,no,6983,no,no,cellular,7,aug,1,0,other,yes
39,secondary,no,26233,no,no,cellular,2,oct,1,0,other,no
53,secondary,no,284,no,no,cellular,1,jun,1,0,other,yes
40,primary,no,284,yes,no,cellular,20,apr,2,0,other,yes
50,tertiary,no,2366,no,no,cellular,28,jan,2,1,other,yes
52,secondary,no,1405,no,yes,cellular,17,jul,2,0,other,yes
28,tertiary,no,4099,no,no,cellular,23,apr,4,0,other,yes
40,secondary,no,697,no,no,cellular,24,jun,2,2,other,no
57,secondary,no,2155,no,yes,cellular,10,nov,3,2,failure,yes
39,tertiary,no,7,yes,no,cellular,20,nov,4,0,other,yes
28,secondary,no,404,yes,no,cellular,18,may,2,4,other,no
45,secondary,no,4365,no,yes,cellular,9,feb,2,0,other,no
35,secondary,no,-281,no,no,cellular,4,aug,1,0,other,no
31,secondary,no,23,no,no,cellular,14,jul,3,0,other,no
54,tertiary,no,252,yes,no,cellular,21,jul,1,0,other,no
34,tertiary,no,72,no,no,cellular,19,aug,2,0,other,no
38,secondary,no,10596,no,no,cellular,19,aug,1,4,other,yes
51,secondary,no,-799,no,yes,cellular,15,jul,3,0,other,yes
47,secondary,no,1167,yes,no,cellular,30,apr,1,5,failure,yes
30,tertiary,no,112,yes,no,cellular,29,jan,2,1,other,no
46,unknown,no,557,yes,no,cellular,28,jan,1,4,failure,no
49,tertiary,no,2881,no,no,cellular,2,mar,3,0,other,yes
38,tertiary,no,744,yes,no,cellular,14,may,1,12,other,no
37,tertiary,no,115,no,no,cellular,19,aug,2,0,other,no
37,tertiary,no,189,no,no,cellular,2,jun,2,0,other,yes
31,secondary,no,202,yes,no,cellular,8,jul,1,1,failure,yes
57,primary,no,0,no,no,telephone,28,jul,3,0,other,no
27,secondary,no,-145,yes,no,telephone,15,may,8,0,other,no
38,tertiary,no,6889,yes,no,cellular,28,jan,1,3,failure,no
58,primary,no,0,no,no,cellular,4,aug,1,0,other,no
31,secondary,no,1661,yes,no,cellular,11,jul,2,0,other,no
29,secondary,no,0,no,no,cellular,6,feb,2,0,other,no
44,unknown,no,2724,no,no,cellular,28,dec,1,0,other,yes
27,secondary,no,535,no,no,cellular,15,feb,1,2,success,yes
33,tertiary,no,7114,yes,no,cellular,5,feb,2,3,other,no
32,secondary,no,1026,yes,no,cellular,13,may,1,0,other,yes
55,secondary,no,3450,no,no,cellular,10,feb,1,1,failure,yes
31,tertiary,no,26,no,yes,cellular,18,nov,1,6,other,yes
36,secondary,no,1451,yes,no,cellular,23,jul,4,17,other,yes
58,primary,no,91,no,yes,cellular,16,jul,2,0,other,no
47,secondary,no,236,no,no,cellular,18,aug,4,0,other,no
43,secondary,no,860,yes,yes,cellular,15,jul,5,0,other,no
36,tertiary,no,0,no,no,cellular,22,aug,2,0,other,no
59,secondary,no,3812,yes,no,telephone,11,jul,2,0,other,no
42,primary,no,5310,yes,no,cellular,25,nov,2,4,success,yes
39,tertiary,no,5988,yes,yes,cellular,6,aug,2,0,other,no
70,secondary,no,3104,no,no,telephone,7,oct,1,0,other,no
39,unknown,no,10189,yes,no,cellular,18,nov,2,2,failure,no
41,secondary,no,1344,no,no,cellular,22,aug,6,0,other,no
30,tertiary,no,63,yes,no,cellular,20,apr,1,1,other,no
42,secondary,no,527,no,yes,cellular,22,oct,1,1,success,yes
36,secondary,no,2556,yes,no,cellular,13,apr,1,0,other,no
44,tertiary,no,-692,no,yes,cellular,21,nov,2,0,other,no
22,unknown,no,466,no,no,cellular,30,jun,1,0,other,yes
53,secondary,no,53,yes,no,cellular,18,may,1,0,other,yes
22,secondary,no,552,no,no,cellular,1,sep,1,0,other,yes
25,secondary,no,1231,yes,no,cellular,27,feb,5,0,other,yes
55,secondary,no,538,yes,no,cellular,7,aug,2,0,other,yes
30,secondary,no,1256,yes,no,cellular,18,may,3,0,other,no
28,tertiary,no,387,yes,no,cellular,28,jan,1,0,other,no
57,tertiary,no,126,no,no,telephone,4,jun,2,0,other,yes
34,secondary,no,1337,no,no,cellular,30,apr,1,0,other,yes
33,tertiary,no,235,yes,no,cellular,18,may,1,0,other,yes
56,secondary,no,208,no,yes,telephone,31,jul,6,0,other,no
40,secondary,no,754,no,yes,cellular,6,apr,1,0,other,yes
48,secondary,no,4300,yes,yes,cellular,25,aug,6,0,other,no
51,tertiary,no,2125,no,yes,cellular,7,aug,2,0,other,no
32,tertiary,no,5514,no,no,cellular,22,apr,1,1,success,yes
32,secondary,no,976,yes,no,cellular,28,jul,3,0,other,no
26,secondary,no,132,no,no,cellular,4,jun,1,0,other,yes
35,secondary,no,-639,yes,yes,cellular,13,may,1,0,other,no
51,secondary,no,949,no,no,cellular,5,aug,1,0,other,yes
62,unknown,no,800,no,no,cellular,17,feb,1,0,other,yes
27,tertiary,no,-69,yes,no,cellular,15,feb,3,0,other,yes
45,secondary,no,1240,no,no,cellular,7,may,2,0,other,no
28,tertiary,no,19,no,no,cellular,17,apr,1,0,other,yes
28,secondary,no,4745,no,no,telephone,12,may,1,5,success,yes
34,secondary,no,1965,no,no,telephone,4,may,1,0,other,yes
55,tertiary,no,29484,no,no,cellular,20,nov,2,0,other,no
46,unknown,no,973,no,no,cellular,2,feb,1,0,other,no
47,secondary,no,292,no,no,cellular,10,feb,1,0,other,yes
49,secondary,no,-412,yes,no,cellular,21,jul,1,0,other,no
29,tertiary,no,70,no,no,cellular,25,may,1,0,other,yes
35,tertiary,no,1629,no,no,cellular,25,jul,4,0,other,yes
35,primary,yes,0,yes,no,cellular,10,jul,1,0,other,no
36,primary,no,295,yes,no,cellular,17,apr,1,0,other,no
24,primary,no,474,no,no,cellular,30,apr,1,0,other,yes
59,primary,no,4198,no,no,cellular,14,jan,1,10,success,yes
33,secondary,no,0,yes,yes,cellular,31,jul,43,0,other,no
33,tertiary,no,317,yes,no,cellular,4,jun,1,14,other,yes
35,tertiary,no,436,no,yes,cellular,28,jan,1,4,failure,no
43,secondary,no,-236,yes,no,cellular,28,jul,7,0,other,yes
33,secondary,no,489,yes,no,cellular,4,may,4,1,other,yes
34,primary,no,0,yes,yes,cellular,14,may,1,0,other,yes
30,secondary,no,1309,no,no,cellular,28,jan,1,0,other,yes
34,tertiary,no,76,yes,no,cellular,13,may,2,3,failure,yes
26,tertiary,no,14054,no,no,cellular,23,jul,1,0,other,no
41,primary,no,1332,no,no,telephone,2,feb,3,0,other,no
52,tertiary,no,11650,yes,no,cellular,17,nov,1,0,other,no
43,secondary,no,274,no,no,cellular,14,jul,4,0,other,no
38,tertiary,no,369,no,no,cellular,7,aug,8,0,other,no
60,tertiary,yes,-108,no,yes,cellular,7,jul,2,0,other,no
65,secondary,no,571,yes,no,cellular,20,oct,1,2,success,yes
50,tertiary,no,2635,no,no,cellular,26,may,2,0,other,no
23,secondary,no,381,no,no,cellular,23,feb,1,2,other,yes
51,secondary,no,390,no,no,telephone,18,nov,1,0,other,no
39,secondary,no,1045,yes,yes,cellular,9,jul,13,0,other,no
28,secondary,no,6551,no,no,cellular,26,may,1,1,failure,no
42,secondary,no,936,no,no,cellular,30,jan,1,0,other,yes
31,tertiary,no,155,yes,no,cellular,8,sep,1,1,failure,no
33,secondary,no,711,no,no,cellular,4,dec,2,0,other,no
44,primary,no,4031,yes,no,cellular,7,may,4,0,other,yes
29,tertiary,no,96,yes,no,cellular,18,may,1,0,other,no
36,secondary,no,396,yes,no,cellular,7,may,4,0,other,no
31,secondary,no,2616,no,no,cellular,21,may,1,2,other,yes
43,tertiary,no,2367,no,no,cellular,1,jun,1,2,other,yes
25,tertiary,no,42,yes,no,cellular,5,jun,1,1,success,yes
55,secondary,no,3917,yes,no,cellular,18,may,1,0,other,yes
31,secondary,no,823,yes,no,cellular,5,feb,2,0,other,no
22,tertiary,no,897,yes,no,cellular,4,may,4,4,success,no
78,primary,no,14204,no,no,cellular,26,oct,1,1,other,no
27,primary,no,921,no,no,cellular,2,feb,1,0,other,no
32,tertiary,no,4291,no,no,cellular,7,aug,9,0,other,yes
31,secondary,no,500,yes,no,cellular,18,may,2,2,failure,no
31,tertiary,no,1109,no,no,cellular,5,feb,1,2,failure,yes
30,secondary,no,664,no,yes,telephone,14,may,1,0,other,no
47,tertiary,no,4693,no,yes,cellular,12,nov,1,3,success,yes
35,tertiary,no,1618,yes,yes,cellular,7,may,1,0,other,yes
40,secondary,no,1515,yes,no,cellular,10,aug,1,0,other,yes
52,tertiary,no,576,no,no,cellular,18,aug,3,0,other,yes
47,unknown,no,0,yes,no,cellular,21,nov,1,1,failure,no
56,primary,no,533,no,yes,cellular,11,jul,1,0,other,no
51,primary,no,5,no,no,cellular,29,jul,2,0,other,yes
30,tertiary,no,3300,no,no,cellular,21,nov,1,0,other,yes
36,tertiary,no,577,yes,no,cellular,15,may,1,1,failure,no
43,secondary,no,1239,yes,yes,telephone,23,jul,3,0,other,no
53,tertiary,no,761,no,yes,cellular,28,aug,6,0,other,no
36,secondary,no,1615,yes,no,cellular,11,may,1,0,other,no
22,secondary,no,129,no,no,cellular,16,oct,1,0,other,yes
30,secondary,no,853,no,no,cellular,29,oct,1,1,failure,yes
40,tertiary,no,0,no,no,cellular,18,aug,7,0,other,no
34,tertiary,no,589,no,no,cellular,1,sep,1,3,other,yes
25,unknown,no,277,no,no,cellular,27,may,2,0,other,yes
60,secondary,no,0,yes,no,telephone,13,may,4,6,failure,no
36,tertiary,no,0,no,no,cellular,22,aug,2,0,other,no
29,secondary,no,266,yes,no,cellular,6,may,1,0,other,yes
51,secondary,no,216,no,no,cellular,7,jul,2,0,other,yes
39,primary,no,118,no,no,cellular,3,feb,1,0,other,yes
48,primary,no,7195,no,no,cellular,21,nov,2,0,other,yes
34,tertiary,no,9,no,no,cellular,11,jul,2,0,other,no
33,secondary,no,116,no,yes,cellular,4,aug,1,0,other,no
60,secondary,no,3735,no,no,cellular,22,sep,1,11,success,yes
39,secondary,no,261,no,no,cellular,4,may,4,0,other,yes
24,secondary,no,125,no,no,cellular,9,nov,1,1,failure,yes
62,tertiary,no,5943,no,no,telephone,17,feb,4,0,other,yes
40,secondary,no,438,yes,no,telephone,14,may,1,0,other,no
55,secondary,no,0,yes,yes,cellular,7,oct,1,4,failure,no
31,secondary,no,24,no,yes,cellular,27,aug,2,0,other,no
53,secondary,no,2851,no,yes,telephone,1,jun,1,1,failure,no
45,secondary,no,205,no,no,cellular,4,aug,1,3,success,yes
25,tertiary,no,538,yes,no,cellular,20,apr,1,0,other,no
33,tertiary,no,1781,no,no,cellular,8,oct,2,1,success,yes
52,tertiary,no,3469,yes,no,cellular,20,nov,1,0,other,yes
93,unknown,no,775,no,no,cellular,22,jul,2,7,success,yes
45,tertiary,no,5110,no,no,cellular,22,apr,2,0,other,yes
47,tertiary,no,871,no,no,cellular,22,aug,9,0,other,no
48,tertiary,no,2266,no,no,cellular,18,nov,1,0,other,yes
35,unknown,no,618,no,no,cellular,12,aug,1,1,success,yes
31,secondary,no,507,yes,no,cellular,13,may,2,3,other,no
34,primary,no,412,yes,no,cellular,13,may,1,2,failure,no
46,tertiary,no,0,no,no,cellular,18,nov,2,3,other,yes
31,tertiary,no,11821,no,no,cellular,18,aug,11,0,other,yes
29,secondary,no,78,no,no,cellular,30,apr,1,0,other,yes
57,tertiary,no,473,no,no,cellular,1,jun,1,0,other,yes
43,secondary,no,305,yes,no,cellular,5,may,2,4,failure,no
35,tertiary,no,916,yes,no,cellular,14,may,2,0,other,yes
36,secondary,no,30,no,no,cellular,27,aug,2,0,other,no
48,secondary,no,268,yes,no,cellular,28,jul,7,0,other,yes
34,secondary,no,1337,no,no,cellular,12,aug,2,1,success,yes
36,primary,no,-308,yes,no,cellular,12,may,1,0,other,yes
36,tertiary,no,-115,yes,no,cellular,16,apr,4,2,other,yes
53,primary,no,3,no,no,cellular,30,jan,4,0,other,no
32,tertiary,no,396,yes,no,cellular,13,may,3,0,other,no
35,secondary,no,667,yes,no,cellular,14,may,5,27,other,no
44,secondary,no,221,no,no,cellular,30,jul,13,0,other,no
50,tertiary,no,567,yes,no,cellular,29,jan,1,8,failure,no
30,tertiary,no,2784,no,no,cellular,11,aug,1,0,other,no
75,primary,no,1765,no,no,telephone,14,sep,1,4,failure,yes
50,secondary,no,769,no,no,cellular,28,jul,2,4,failure,no
46,tertiary,no,9678,yes,no,cellular,17,nov,1,0,other,no
35,secondary,no,13658,yes,no,telephone,9,dec,2,0,other,no
30,secondary,no,1472,yes,no,cellular,20,nov,4,0,other,no
33,secondary,no,-627,yes,yes,cellular,8,jul,1,0,other,yes
35,tertiary,no,925,no,no,cellular,8,jun,4,0,other,yes
49,tertiary,no,0,no,no,cellular,4,feb,3,0,other,no
65,secondary,no,952,no,no,cellular,6,sep,1,1,success,yes
59,secondary,no,19,no,yes,cellular,19,aug,3,0,other,no
79,primary,no,79,no,no,cellular,9,oct,2,0,other,yes
26,secondary,no,535,no,no,cellular,14,aug,1,0,other,yes
25,secondary,no,495,no,no,cellular,7,jul,3,0,other,no
45,tertiary,no,2077,no,no,cellular,5,aug,1,0,other,no
31,tertiary,no,30,no,no,cellular,12,aug,2,0,other,no
32,secondary,no,5806,yes,no,cellular,20,nov,2,0,other,yes
68,tertiary,no,2812,no,no,cellular,3,feb,2,1,failure,yes
48,primary,no,0,no,no,cellular,11,jul,2,0,other,no
22,secondary,no,107,no,no,cellular,14,apr,1,0,other,yes
80,primary,no,235,no,no,cellular,31,mar,1,3,other,yes
29,tertiary,no,2325,no,no,cellular,2,feb,1,0,other,yes
45,secondary,yes,0,yes,no,cellular,14,may,7,13,other,no
59,tertiary,no,185,no,no,cellular,22,jun,5,1,failure,no
37,primary,no,1222,yes,no,cellular,6,may,1,0,other,no
31,tertiary,no,325,yes,no,cellular,18,jul,2,0,other,yes
29,tertiary,no,36252,yes,no,cellular,30,apr,1,0,other,yes
46,tertiary,no,1410,yes,no,cellular,19,nov,1,8,failure,no
56,primary,no,175,no,yes,cellular,8,jul,1,0,other,no
75,primary,no,3881,yes,no,cellular,4,feb,3,0,other,yes
32,secondary,no,1905,yes,no,cellular,16,jul,2,0,other,yes
31,unknown,no,14533,no,no,cellular,16,jun,2,0,other,yes
27,secondary,no,453,no,no,cellular,19,apr,2,0,other,yes
50,secondary,no,3357,no,no,cellular,9,jun,4,0,other,yes
30,secondary,yes,-388,yes,no,cellular,7,may,1,3,failure,no
54,secondary,no,1134,yes,no,cellular,25,jul,3,0,other,yes
33,tertiary,no,373,no,yes,cellular,27,jul,1,4,failure,yes
31,secondary,no,2544,no,no,cellular,15,jul,1,3,success,yes
36,tertiary,no,506,no,no,cellular,3,nov,1,2,failure,yes
41,tertiary,no,0,no,no,cellular,17,sep,4,11,other,yes
57,unknown,no,854,no,no,cellular,27,aug,4,1,failure,yes
54,secondary,no,0,no,no,cellular,18,mar,1,3,success,yes
44,tertiary,no,300,yes,no,cellular,17,nov,1,0,other,no
28,tertiary,no,1562,no,no,cellular,15,feb,4,0,other,yes
33,tertiary,no,-2,no,yes,cellular,25,aug,6,0,other,no
50,primary,no,5872,yes,no,cellular,5,may,3,0,other,yes
56,tertiary,no,424,yes,yes,cellular,20,nov,5,0,other,no
26,secondary,no,102,no,yes,cellular,8,jul,2,0,other,yes
44,tertiary,no,1090,no,no,cellular,19,jul,4,2,other,yes
33,tertiary,no,1699,no,no,cellular,28,jan,1,3,success,yes
35,secondary,no,0,yes,no,cellular,9,nov,1,5,success,yes
79,primary,no,2787,no,no,telephone,13,jul,1,1,success,yes
26,tertiary,no,1996,no,no,cellular,29,jan,2,0,other,no
51,secondary,no,9228,no,no,cellular,18,jul,4,0,other,yes
37,secondary,no,6281,yes,no,cellular,18,may,1,0,other,no
40,secondary,no,0,no,no,cellular,26,aug,2,0,other,no
28,tertiary,no,2725,no,no,cellular,16,jun,1,1,failure,yes
51,tertiary,no,19313,no,no,telephone,21,nov,1,0,other,no
48,tertiary,no,0,no,yes,cellular,8,aug,9,0,other,no
45,secondary,no,38,yes,no,cellular,6,aug,3,0,other,no
39,secondary,no,1099,no,no,cellular,29,jan,2,6,failure,no
35,tertiary,no,434,yes,no,cellular,13,aug,2,0,other,yes
31,secondary,no,2,yes,yes,cellular,12,may,4,0,other,yes
35,tertiary,no,0,yes,no,cellular,21,jul,4,0,other,no
38,tertiary,no,-3,no,no,cellular,11,aug,3,0,other,no
53,secondary,no,468,no,no,cellular,22,aug,6,0,other,no
61,tertiary,no,6016,no,no,cellular,2,feb,3,0,other,yes
34,tertiary,no,268,no,no,cellular,7,sep,1,0,other,yes
41,secondary,no,2423,yes,no,cellular,4,feb,1,0,other,no
51,secondary,yes,34,no,yes,cellular,7,jul,1,0,other,no
58,tertiary,no,1326,no,no,cellular,28,aug,1,0,other,no
38,secondary,no,-17,yes,no,cellular,17,apr,3,1,other,no
38,secondary,no,1165,yes,no,cellular,13,aug,3,10,failure,yes
34,tertiary,no,3821,yes,no,cellular,13,may,2,0,other,yes
36,primary,no,679,yes,yes,cellular,13,may,1,0,other,no
43,secondary,no,948,yes,no,cellular,17,apr,1,2,other,no
22,secondary,no,2138,no,yes,cellular,10,aug,1,2,other,yes
30,tertiary,no,19,no,no,cellular,4,aug,1,5,success,yes
54,tertiary,no,5475,no,no,cellular,22,jul,4,0,other,yes
